Step	Training Loss
6254	1.838200
6255	1.391100
6256	1.404600
6257	1.742200
6258	2.005500
6259	1.747300
6260	1.752100
6261	2.170900
6262	1.282300
6263	2.023900
6264	1.786800
6265	1.800800
6266	2.070600
6267	1.931300
6268	1.769300
6269	2.082700
6270	2.049500
6271	1.598800
6272	1.722000
6273	1.872900
6274	2.106500
6275	1.682100
6276	1.310800
6277	2.037400
6278	1.690900
6279	1.971100
6280	1.806100
6281	1.847500
6282	2.086300
6283	2.067000
6284	1.863300
6285	1.639900
6286	1.789900
6287	1.731400
6288	2.061900
6289	1.676700
6290	1.684200
6291	1.523300
6292	1.793000
6293	1.812700
6294	1.680800
6295	1.747400
6296	2.032500
6297	1.347600
6298	1.659100
6299	1.568300
6300	1.538700
6301	1.713300
6302	1.746100
6303	1.662500
6304	1.741500
6305	1.486600
6306	1.681400
6307	1.688600
6308	1.636300
6309	1.854200
6310	1.498000
6311	1.821600
6312	1.824000
6313	1.837600
6314	1.652500
6315	1.873500
6316	2.186000
6317	1.538600
6318	1.787300
6319	1.726800
6320	1.891800
6321	1.519100
6322	1.750600
6323	1.692500
6324	1.726500
6325	1.797100
6326	2.007400
6327	1.754300
6328	1.737200
6329	1.932100
6330	1.745300
6331	1.751300
6332	1.808000
6333	2.079600
6334	1.412100
6335	2.006100
6336	1.715600
6337	1.544200
6338	1.846700
6339	1.764600
6340	1.834300
6341	2.032300
6342	1.700400
6343	1.820700
6344	1.722500
6345	1.938700
6346	1.815000
6347	1.493700
6348	1.534100
6349	1.689500
6350	1.409900
6351	1.960700
6352	1.679300
6353	1.558000
6354	1.660000
6355	1.611000
6356	1.682500
6357	1.560600
6358	1.804600
6359	1.370300
6360	1.185800
6361	1.632800
6362	1.874500
6363	1.743400
6364	1.724600
6365	1.938600
6366	1.683000
6367	1.812500
6368	1.839800
6369	1.575300
6370	1.705100
6371	1.941200
6372	2.083000
6373	1.742600
6374	1.521400
6375	1.877300
6376	1.435900
6377	1.880100
6378	1.738500
6379	1.940200
6380	2.060400
6381	2.036900
6382	1.867200
6383	1.733200
6384	1.882900
6385	1.794900
6386	1.564300
6387	1.676400
6388	1.710200
6389	1.517500
6390	1.739500
6391	1.918500
6392	1.722300
6393	1.715700
6394	1.783600
6395	2.065200
6396	2.053200
6397	1.910300
6398	1.822200
6399	1.815800
6400	1.709600
6401	1.467400
6402	1.686500
6403	1.840000
6404	1.600200
6405	1.620900
6406	1.766500
6407	1.683600
6408	1.709500
6409	1.902700
6410	1.861100
6411	1.915600
6412	1.779300
6413	1.788400
6414	1.859300
6415	1.869000
6416	1.657000
6417	1.772500
6418	1.911200
6419	1.656900
6420	1.476800
6421	1.797900
6422	1.645200
6423	1.849400
6424	1.246100
6425	1.977900
6426	2.073100
6427	1.316100
6428	1.182700
6429	1.883500
6430	1.699400
6431	1.884800
6432	1.242800
6433	1.419600
6434	1.824800
6435	1.840900
6436	1.437400
6437	1.835000
6438	1.822900
6439	1.752000
6440	1.442100
6441	1.681700
6442	1.930700
6443	1.834100
6444	1.765900
6445	1.747500
6446	1.781400
6447	1.638200
6448	1.755100
6449	1.741500
6450	1.738800
6451	1.847600
6452	1.659000
6453	1.757800
6454	1.648200
6455	1.789300
6456	1.740600
6457	1.712500
6458	1.468900
6459	1.859900
6460	1.588200
6461	1.877300
6462	1.561200
6463	1.979900
6464	1.711600
6465	1.516400
6466	1.681000
6467	1.749700
6468	1.507200
6469	2.016100
6470	1.434600
6471	1.950400
6472	1.699700
6473	1.695000
6474	1.587800
6475	1.700100
6476	1.330500
6477	1.986200
6478	1.799300
6479	1.632400
6480	1.927500
6481	1.700200
6482	1.505200
6483	1.745500
6484	1.772200
6485	1.706100
6486	1.856300
6487	1.637400
6488	1.856300
6489	1.679300
6490	1.537400
6491	1.741200
6492	1.692500
6493	1.457500
6494	2.137700
6495	1.869800
6496	1.281300
6497	1.520300
6498	1.552800
6499	1.927900
6500	1.999600
6501	2.193500
6502	1.562700
6503	1.804300
6504	1.616000
6505	1.622800
6506	1.736600
6507	1.822400
6508	1.754000
6509	1.464900
6510	1.750700
6511	1.807600
6512	1.639900
6513	1.747600
6514	2.031900
6515	1.429300
6516	1.525600
6517	1.858900
6518	1.727900
6519	2.039000
6520	2.173500
6521	1.700700
6522	1.411900
6523	1.348000
6524	1.542400
6525	1.707000
6526	1.502400
6527	1.876900
6528	1.731400
6529	1.547700
6530	2.000700
6531	1.796000
6532	1.786800
6533	1.081000
6534	1.733200
6535	1.660900
6536	2.003300
6537	1.338000
6538	2.005500
6539	1.925300
6540	1.866700
6541	1.724000
6542	1.810800
6543	1.846500
6544	1.333300
6545	1.868600
6546	1.338800
6547	1.870600
6548	1.828400
6549	1.376300
6550	1.932300
6551	1.420500
6552	1.897600
6553	1.479300
6554	1.222300
6555	1.761000
6556	1.921700
6557	1.851500
6558	1.881400
6559	1.830000
6560	1.816900
6561	1.238500
6562	1.830100
6563	1.868400
6564	1.304400
6565	1.831900
6566	1.996300
6567	1.649300
6568	1.803400
6569	1.908700
6570	1.331500
6571	1.747800
6572	1.483000
6573	1.460600
6574	1.517900
6575	1.914300
6576	1.614800
6577	1.929200
6578	1.937000
6579	1.732400
6580	2.010600
6581	1.953800
6582	1.637500
6583	1.843600
6584	2.027500
6585	1.828300
6586	1.891300
6587	1.808300
6588	2.015300
6589	1.925900
6590	1.739300
6591	1.862800
6592	1.600600
6593	1.218400
6594	1.873600
6595	1.677000
6596	1.955600
6597	1.930300
6598	1.714500
6599	2.073500
6600	1.861900
6601	2.057000
6602	1.817800
6603	1.674700
6604	1.935100
6605	1.838500
6606	1.492700
6607	1.412600
6608	1.807800
6609	1.607600
6610	1.651400
6611	1.530100
6612	1.830100
6613	1.806200
6614	2.047500
6615	1.536500
6616	1.626200
6617	1.734700
6618	1.722700
6619	2.007300
6620	1.680700
6621	1.419400
6622	1.441500
6623	1.935100
6624	1.900000
6625	1.741100
6626	1.614400
6627	1.907300
6628	1.539600
6629	1.565900
6630	1.806100
6631	1.639500
6632	1.969200
6633	1.512300
6634	1.850800
6635	1.825100
6636	1.851700
6637	2.011800
6638	1.770200
6639	1.435200
6640	2.047800
6641	1.510300
6642	1.888600
6643	1.949200
6644	1.711600
6645	1.979800
6646	1.961700
6647	2.071500
6648	1.637200
6649	1.681400
6650	1.783500
6651	1.682200
6652	1.906600
6653	1.891000
6654	1.753000
6655	1.719000
6656	1.717700
6657	1.561800
6658	1.860900
6659	1.846400
6660	2.131000
6661	1.540400
6662	1.858200
6663	1.654000
6664	1.605300
6665	1.951200
6666	2.002000
6667	1.500200
6668	1.742700
6669	1.682500
6670	1.784300
6671	1.868000
6672	1.902300
6673	1.795900
6674	1.685300
6675	1.380000
6676	1.839400
6677	1.520400
6678	1.715800
6679	1.640400
6680	2.066100
6681	1.816300
6682	1.640300
6683	1.667400
6684	1.857400
6685	1.943500
6686	1.823000
6687	1.674300
6688	1.391000
6689	1.605600
6690	1.889200
6691	1.913500
6692	1.515400
6693	1.653000
6694	1.930500
6695	2.104800
6696	0.733500
6697	2.057700
6698	1.517500
6699	1.582000
6700	1.859600
6701	1.525300
6702	1.425700
6703	1.593400
6704	1.982600
6705	1.866200
6706	1.487500
6707	1.870900
6708	1.702600
6709	1.813200
6710	1.676200
6711	1.444800
6712	1.990600
6713	1.795600
6714	1.972600
6715	1.765300
6716	1.780300
6717	1.746500
6718	1.689700
6719	1.671800
6720	1.870000
6721	1.981500
6722	1.666600
6723	1.819100
6724	1.928400
6725	1.795500
6726	1.911200
6727	1.844000
6728	1.529700
6729	1.844300
6730	1.609800
6731	1.890000
6732	1.915400
6733	1.549400
6734	1.366800
6735	1.684100
6736	1.767500
6737	1.593800
6738	1.717600
6739	1.836400
6740	1.638400
6741	2.021100
6742	1.738200
6743	1.823400
6744	1.707600
6745	1.747700
6746	1.661400
6747	1.902000
6748	1.896200
6749	1.843700
6750	1.662800
6751	1.848800
6752	1.641300
6753	1.585300
6754	1.325000
6755	1.539200
6756	1.538000
6757	1.959600
6758	1.689500
6759	1.654300
6760	1.630800
6761	1.720200
6762	1.853300
6763	2.078000
6764	1.434700
6765	1.781800
6766	1.990300
6767	1.994800
6768	1.737800
6769	1.769000
6770	1.470100
6771	1.824600
6772	1.864300
6773	1.753800
6774	1.174600
6775	1.936300
6776	1.937400
6777	1.683700
6778	1.601900
6779	1.719500
6780	1.606200
6781	1.683300
6782	1.622600
6783	1.187700
6784	1.627800
6785	1.874300
6786	1.904600
6787	1.609600
6788	1.847200
6789	1.491200
6790	1.868900
6791	1.586500
6792	1.709900
6793	1.681000
6794	1.674800
6795	1.431700
6796	1.808100
6797	1.474300
6798	1.585200
6799	1.761100
6800	2.027000
6801	1.632800
6802	1.369100
6803	1.910300
6804	1.893200
6805	1.826800
6806	1.821200
6807	1.806800
6808	1.777100
6809	1.552700
6810	1.360500
6811	1.871600
6812	1.509700
6813	1.540400
6814	1.670100
6815	1.774200
6816	1.815400
6817	1.662100
6818	1.751200
6819	1.827500
6820	1.755300
6821	1.928400
6822	1.530200
6823	1.896500
6824	1.523900
6825	1.388200
6826	1.660600
6827	1.799200
6828	1.906200
6829	1.759200
6830	1.843000
6831	1.718200
6832	1.855800
6833	1.982900
6834	1.914300
6835	1.907500
6836	1.520000
6837	1.939400
6838	1.604300
6839	2.243600
6840	1.839700
6841	1.914700
6842	1.646700
6843	1.905400
6844	1.632100
6845	1.592600
6846	2.040400
6847	2.155700
6848	1.627800
6849	1.787400
6850	2.119800
6851	1.533300
6852	1.891600
6853	1.804700
6854	1.692600
6855	1.939100
6856	1.902100
6857	1.335200
6858	1.502300
6859	1.507200
6860	1.545100
6861	1.659000
6862	1.854600
6863	1.639400
6864	1.480400
6865	0.821600
6866	1.903400
6867	1.800000
6868	1.702800
6869	1.666700
6870	1.899900
6871	1.959900
6872	1.576000
6873	1.585900
6874	1.878800
6875	1.571900
6876	1.668900
6877	1.704200
6878	1.705900
6879	1.965400
6880	1.835700
6881	1.625200
6882	1.480400
6883	1.949800
6884	1.843700
6885	1.808300
6886	1.860200
6887	1.950400
6888	1.955000
6889	2.009600
6890	1.863600
6891	1.753900
6892	1.791500
6893	1.696600
6894	1.272900
6895	1.363000
6896	1.682000
6897	1.773700
6898	1.340700
6899	1.774400
6900	1.883000
6901	1.530000
6902	1.617200
6903	1.507300
6904	1.437900
6905	1.564600
6906	1.851900
6907	1.761200
6908	1.746200
6909	1.902400
6910	1.766700
6911	1.507100
6912	1.687100
6913	1.967400
6914	1.710100
6915	1.553000
6916	1.658100
6917	1.686300
6918	1.687200
6919	1.911400
6920	1.543800
6921	1.840600
6922	1.851000
6923	1.602300
6924	1.568800
6925	1.950800
6926	1.995800
6927	1.642100
6928	1.746500
6929	1.565000
6930	1.698800
6931	1.940600
6932	1.923400
6933	1.901500
6934	1.803200
6935	1.271900
6936	1.474700
6937	1.170900
6938	1.864600
6939	1.703300
6940	1.729500
6941	1.811000
6942	1.968300
6943	1.721300
6944	1.665500
6945	1.255400
6946	1.642100
6947	1.717600
6948	1.815800
6949	2.021100
6950	1.651400
6951	1.510600
6952	1.686400
6953	1.862300
6954	1.508400
6955	1.548000
6956	1.658200
6957	1.961200
6958	1.692600
6959	1.836000
6960	1.730400
6961	1.548200
6962	1.830700
6963	1.720300
6964	1.397900
6965	1.671300
6966	1.929900
6967	1.886900
6968	1.951600
6969	1.641800
6970	1.894200
6971	1.812400
6972	1.903100
6973	1.798800
6974	1.633200
6975	1.614900
6976	1.793900
6977	1.828300
6978	1.860000
6979	1.753900
6980	1.392100
6981	1.651500
6982	2.002400
6983	1.913200
6984	1.062100
6985	1.766700
6986	2.023700
6987	1.849200
6988	1.684300
6989	2.190700
6990	1.660700
6991	1.647300
6992	1.788700
6993	1.881300
6994	2.154900
6995	1.927800
6996	1.763500
6997	2.158100
6998	1.846400
6999	1.604900
7000	1.510600
7001	1.407900
7002	1.859800
7003	1.650000
7004	1.408700
7005	1.762800
7006	1.834600
7007	1.494600
7008	1.511500
7009	1.611200
7010	1.763300
7011	1.959900
7012	2.031100
7013	2.089700
7014	1.618000
7015	1.712300
7016	1.845100
7017	1.689600
7018	1.563400
7019	1.762200
7020	1.289300
7021	2.023700
7022	1.915600
7023	1.805000
7024	1.766600
7025	1.912100
7026	1.540100
7027	1.752300
7028	1.607900
7029	1.526500
7030	1.911300
7031	1.756900
7032	1.568000
7033	1.682900
7034	1.779100
7035	1.517700
7036	1.657600
7037	1.238100
7038	1.909600
7039	1.942300
7040	1.086600
7041	1.918500
7042	1.606100
7043	1.914200
7044	2.183700
7045	1.843100
7046	2.088400
7047	1.564200
7048	1.473500
7049	1.678600
7050	1.684800
7051	1.881500
7052	1.625000
7053	1.560200
7054	1.584100
7055	1.488700
7056	1.834300
7057	1.767400
7058	1.344100
7059	1.514900
7060	1.567800
7061	1.842000
7062	1.669500
7063	1.737800
7064	1.769600
7065	1.515300
7066	2.001900
7067	1.116400
7068	1.983400
7069	1.961100
7070	1.670700
7071	1.880900
7072	1.758100
7073	1.715500
7074	2.044300
7075	1.893500
7076	1.931100
7077	1.777000
7078	1.912200
7079	1.847000
7080	1.706900
7081	1.661800
7082	1.836400
7083	1.655000
7084	1.615300
7085	1.846800
7086	1.835200
7087	1.495000
7088	1.523100
7089	1.538500
7090	1.598400
7091	1.727000
7092	2.095000
7093	1.778900
7094	1.969500
7095	2.003400
7096	1.637000
7097	1.582600
7098	1.961600
7099	2.115000
7100	1.687600
7101	1.401100
7102	1.395500
7103	1.792700
7104	1.842800
7105	1.956700
7106	1.574800
7107	1.961500
7108	2.210200
7109	1.837200
7110	1.961400
7111	1.585600
7112	1.775100
7113	1.741900
7114	1.513300
7115	1.709100
7116	1.578900
7117	1.918300
7118	1.927700
7119	1.655600
7120	1.927000
7121	1.638600
7122	1.829200
7123	1.696800
7124	1.920500
7125	1.723400
7126	1.876800
7127	1.803100
7128	1.723700
7129	1.956200
7130	2.142400
7131	1.788700
7132	1.066200
7133	1.710000
7134	1.970700
7135	1.779700
7136	1.766500
7137	1.908000
7138	1.836900
7139	1.868600
7140	1.776200
7141	1.811700
7142	1.797800
7143	1.711300
7144	1.326100
7145	1.743100
7146	1.695000
7147	1.938500
7148	1.692300
7149	1.676500
7150	1.735600
7151	1.809300
7152	1.369400
7153	1.742300
7154	1.967500
7155	1.811800
7156	1.681500
7157	1.615600
7158	1.928100
7159	1.322500
7160	1.363500
7161	1.963800
7162	1.750000
7163	2.032800
7164	1.632100
7165	1.963400
7166	1.484100
7167	1.943200
7168	1.787100
7169	1.783500
7170	1.828100
7171	1.610200
7172	1.699700
7173	1.889700
7174	2.064300
7175	2.002600
7176	1.718400
7177	1.757500
7178	1.684400
7179	1.650600
7180	1.903400
7181	1.509900
7182	1.681900
7183	1.783300
7184	1.658000
7185	2.079800
7186	1.395900
7187	1.855900
7188	1.426100
7189	2.193900
7190	1.742900
7191	1.448100
7192	2.128700
7193	1.906400
7194	1.648500
7195	1.653900
7196	1.989200
7197	1.883100
7198	1.832700
7199	1.930600
7200	1.802700
7201	1.708600
7202	1.592700
7203	1.930500
7204	1.800500
7205	1.817700
7206	1.704700
7207	1.445000
7208	1.476700
7209	1.800300
7210	1.962900
7211	1.779800
7212	1.732100
7213	1.796700
7214	1.691800
7215	1.272000
7216	1.883300
7217	1.473500
7218	1.825500
7219	1.980900
7220	1.734500
7221	1.819100
7222	1.817700
7223	2.008300
7224	1.827000
7225	1.710300
7226	1.782800
7227	1.393700
7228	1.995600
7229	1.840300
7230	1.553900
7231	1.787700
7232	1.550100
7233	1.481500
7234	1.763400
7235	1.710600
7236	1.169700
7237	1.811700
7238	2.046300
7239	1.389800
7240	1.754400
7241	1.666200
7242	1.489100
7243	1.624600
7244	1.540400
7245	1.737400
7246	2.093600
7247	1.766100
7248	1.722200
7249	1.939500
7250	1.618400
7251	2.046300
7252	1.579500
7253	1.750000
7254	1.491900
7255	1.918600
7256	1.597100
7257	1.681000
7258	1.780300
7259	1.775900
7260	1.658300
7261	1.761500
7262	1.846600
7263	1.694400
7264	2.104600
7265	1.572600
7266	1.849300
7267	1.526100
7268	1.935100
7269	1.534800
7270	1.558500
7271	1.686500
7272	1.892700
7273	1.050100
7274	1.694500
7275	1.694200
7276	1.496700
7277	1.473800
7278	1.788400
7279	1.916200
7280	1.498200
7281	1.889500
7282	1.689500
7283	2.082700
7284	1.749900
7285	1.688200
7286	1.682500
7287	1.608100
7288	1.746900
7289	1.732800
7290	1.289300
7291	1.812000
7292	1.657700
7293	1.852900
7294	1.740800
7295	1.813900
7296	1.222900
7297	1.973200
7298	1.424900
7299	1.684200
7300	1.665700
7301	1.738800
7302	1.528900
7303	1.469100
7304	1.902300
7305	1.791100
7306	1.803000
7307	1.827400
7308	1.561300
7309	2.101400
7310	1.759700
7311	1.651200
7312	1.836800
7313	1.733500
7314	1.835500
7315	1.952300
7316	1.842400
7317	1.996800
7318	1.394900
7319	1.728100
7320	2.003200
7321	1.664900
7322	2.070900
7323	1.809000
7324	1.731700
7325	1.972800
7326	1.525600
7327	1.861500
7328	1.558800
7329	1.641700
7330	1.838800
7331	2.035000
7332	1.463600
7333	1.715400
7334	1.325200
7335	1.832100
7336	1.810200
7337	1.760200
7338	1.229700
7339	2.031200
7340	1.930800
7341	1.900700
7342	1.849000
7343	1.643500
7344	1.830200
7345	1.693800
7346	2.068300
7347	1.584200
7348	1.261300
7349	1.673200
7350	1.862300
7351	1.710000
7352	1.833300
7353	1.593100
7354	1.820000
7355	1.831400
7356	1.741400
7357	1.553100
7358	1.926300
7359	1.974900
7360	1.504300
7361	1.946500
7362	1.516400
7363	1.795500
7364	1.825000
7365	1.452100
7366	1.738400
7367	1.753000
7368	1.640400
7369	1.916600
7370	1.873700
7371	1.567400
7372	1.426600
7373	1.792800
7374	1.627800
7375	1.575600
7376	1.930300
7377	1.746700
7378	1.176400
7379	1.923600
7380	1.535000
7381	1.608500
7382	1.698000
7383	1.816500
7384	1.629700
7385	1.949000
7386	1.946600
7387	1.672800
7388	1.742600
7389	1.805200
7390	1.722700
7391	1.757200
7392	1.935300
7393	1.897900
7394	1.268800
7395	1.787900
7396	1.447700
7397	1.616300
7398	1.557000
7399	1.917800
7400	1.751400
7401	1.632900
7402	1.716800
7403	1.758800
7404	1.915000
7405	1.727000
7406	1.760500
7407	1.865100
7408	1.212000
7409	1.828900
7410	1.762000
7411	1.859600
7412	1.573900
7413	1.508400
7414	1.629200
7415	1.669400
7416	1.955800
7417	1.590300
7418	1.686700
7419	1.059600
7420	1.671700
7421	1.893800
7422	1.876800
7423	1.230200
7424	1.795800
7425	1.879100
7426	1.473500
7427	1.716400
7428	1.595300
7429	1.643000
7430	1.750900
7431	1.737400
7432	1.831100
7433	1.948900
7434	1.817400
7435	1.617900
7436	1.797400
7437	1.922300
7438	1.772100
7439	1.943500
7440	1.522900
7441	1.683800
7442	2.116200
7443	1.163800
7444	1.851500
7445	1.568800
7446	1.104700
7447	1.787100
7448	1.786200
7449	1.776600
7450	1.850500
7451	1.693400
7452	1.952100
7453	1.843500
7454	1.841400
7455	1.886200
7456	1.422300
7457	2.046200
7458	2.103500
7459	1.584300
7460	2.119300
7461	2.040100
7462	1.723400
7463	1.597500
7464	1.586600
7465	1.870200
7466	1.645600
7467	1.586300
7468	2.168700
7469	1.818500
7470	1.735300
7471	1.823900
7472	1.412400
7473	1.968100
7474	1.901300
7475	1.851500
7476	1.823700
7477	2.065600
7478	1.723100
7479	1.693300
7480	1.856000
7481	1.923200
7482	2.071600
7483	1.920600
7484	2.044000
7485	1.844200
7486	1.571500
7487	1.393300
7488	1.598500
7489	1.833400
7490	1.467400
7491	1.539100
7492	1.815500
7493	1.389300
7494	1.536600
7495	1.687400
7496	1.819000
7497	1.825500
7498	1.729000
7499	2.380600
7500	2.038400
7501	1.772500
7502	1.877800
7503	1.942500
7504	1.853700
7505	1.572400
7506	1.165600
7507	1.703500
7508	1.435800
7509	1.827900
7510	1.837000
7511	1.480000
7512	1.304100
7513	1.547900
7514	1.848400
7515	1.813700
7516	1.901400
7517	1.874500
7518	1.532000
7519	1.529100
7520	1.748100
7521	1.941600
7522	1.782700
7523	1.722700
7524	2.049400
7525	2.016700
7526	1.773300
7527	1.879900
7528	1.875400
7529	1.974600
7530	1.614000
7531	1.736500
7532	1.764700
7533	1.500700
7534	1.764900
7535	1.516900
7536	1.940100
7537	1.587700
7538	1.912400
7539	1.611400
7540	1.718200
7541	1.818800
7542	1.417300
7543	1.844300
7544	1.581300
7545	1.983700
7546	1.591000
7547	1.453400
7548	1.818900
7549	1.737700
7550	1.700600
7551	1.833400
7552	1.743800
7553	1.819900
7554	1.663200
7555	1.780200
7556	1.755900
7557	1.876800
7558	2.018900
7559	1.755700
7560	1.878200
7561	1.831600
7562	1.700400
7563	1.814300
7564	1.940200
7565	1.448700
7566	1.884200
7567	1.611600
7568	1.822800
7569	1.481100
7570	1.944400
7571	1.547700
7572	1.556900
7573	1.502200
7574	1.827100
7575	1.863100
7576	1.937600
7577	1.977600
7578	1.588400
7579	2.102000
7580	1.706500
7581	1.949300
7582	1.528700
7583	1.686200
7584	1.472100
7585	1.733500
7586	1.311300
7587	1.796100
7588	1.538900
7589	2.189500
7590	1.872900
7591	1.764500
7592	1.714000
7593	1.884500
7594	2.185000
7595	1.929500
7596	1.647200
7597	1.650800
7598	1.673500
7599	1.476000
7600	1.421000
7601	1.639800
7602	2.042600
7603	1.390500
7604	1.822900
7605	1.654000
7606	1.885000
7607	1.645200
7608	1.670900
7609	1.351000
7610	1.882800
7611	1.898400
7612	1.676100
7613	1.606100
7614	1.713900
7615	1.858800
7616	1.815100
7617	1.696900
7618	1.812300
7619	1.717700
7620	2.057600
7621	1.864600
7622	1.872500
7623	1.599300
7624	1.712000
7625	1.696500
7626	1.802800
7627	1.400000
7628	1.854900
7629	2.115600
7630	1.744200
7631	1.619300
7632	1.802600
7633	1.645500
7634	1.800400
7635	1.602800
7636	1.990600
7637	1.832600
7638	1.419800
7639	1.510400
7640	1.845600
7641	1.521300
7642	1.565100
7643	1.659000
7644	1.809900
7645	2.035400
7646	1.886700
7647	1.868200
7648	1.885800
7649	1.224300
7650	1.900200
7651	1.788400
7652	1.774200
7653	1.328600
7654	1.863000
7655	1.680300
7656	1.839800
7657	2.072100
7658	1.795200
7659	1.976100
7660	1.977600
7661	1.771300
7662	1.614000
7663	2.053200
7664	1.797900
7665	1.833300
7666	1.742000
7667	1.885900
7668	1.684100
7669	1.766900
7670	1.309700
7671	1.901800
7672	1.874300
7673	1.443000
7674	1.868000
7675	1.603200
7676	1.906800
7677	1.798000
7678	1.314200
7679	1.346700
7680	1.648400
7681	1.586300
7682	1.478900
7683	1.828500
7684	1.888100
7685	1.459700
7686	1.754900
7687	1.616400
7688	1.441400
7689	1.759400
7690	1.783200
7691	1.615900
7692	1.539100
7693	1.606700
7694	1.658900
7695	1.757000
7696	1.976300
7697	2.073100
7698	1.868300
7699	1.287300
7700	1.706800
7701	1.869900
7702	1.851900
7703	1.727200
7704	1.885900
7705	1.878000
7706	1.361700
7707	1.804600
7708	1.303200
7709	1.864300
7710	1.818800
7711	1.631400
7712	1.820200
7713	1.507400
7714	1.546000
7715	1.627400
7716	1.944600
7717	1.732800
7718	1.742200
7719	2.136300
7720	2.030400
7721	1.567000
7722	1.702500
7723	1.946000
7724	1.726600
7725	1.792300
7726	1.676600
7727	1.550500
7728	1.567600
7729	1.976900
7730	1.319600
7731	1.442600
7732	1.974100
7733	1.784300
7734	1.491200
7735	1.672700
7736	1.388300
7737	1.541100
7738	1.504700
7739	1.955400
7740	1.689000
7741	1.552100
7742	1.582500
7743	2.062800
7744	1.627200
7745	2.141800
7746	1.453700
7747	1.919700
7748	1.201500
7749	1.826800
7750	1.354900
7751	1.880100
7752	1.811100
7753	1.700600
7754	0.898800
7755	1.740800
7756	1.868800
7757	1.828100
7758	1.894200
7759	1.995400
7760	1.732000
7761	1.822800
7762	2.127000
7763	1.125800
7764	1.917000
7765	1.519800
7766	1.648800
7767	1.737000
7768	1.672500
7769	2.015200
7770	1.600600
7771	1.440400
7772	1.608400
7773	1.723200
7774	1.610900
7775	1.494100
7776	1.492400
7777	1.966500
7778	1.717000
7779	1.912400
7780	1.934000
7781	1.394400
7782	1.925600
7783	1.728900
7784	1.712100
7785	1.908900
7786	1.473900
7787	1.760500
7788	1.453900
7789	1.838500
7790	1.666600
7791	1.784700
7792	1.777000
7793	1.590200
7794	1.565800
7795	1.856000
7796	1.791300
7797	1.769400
7798	1.602200
7799	1.804000
7800	1.012100
7801	1.801000
7802	1.984500
7803	1.855100
7804	1.556000
7805	1.900100
7806	1.471300
7807	1.735400
7808	1.852300
7809	1.951300
7810	1.749900
7811	1.582700
7812	1.572300
7813	1.687400
7814	1.820100
7815	1.889600
7816	1.905400
7817	1.598300
7818	1.767800
7819	1.310000
7820	1.769100
7821	1.826400
7822	1.682200
7823	1.372800
7824	1.992600
7825	2.005000
7826	1.788300
7827	1.784300
7828	1.818200
7829	1.814900
7830	1.692500
7831	1.797700
7832	1.767400
7833	1.831400
7834	2.012800
7835	1.773600
7836	2.088000
7837	1.830400
7838	1.784100
7839	1.845400
7840	1.812900
7841	1.750900
7842	1.811000
7843	1.999800
7844	1.777900
7845	1.975200
7846	1.997800
7847	1.821800
7848	1.348100
7849	1.958400
7850	1.819700
7851	1.912800
7852	1.890300
7853	1.728200
7854	1.715400
7855	1.995000
7856	1.418900
7857	1.558800
7858	1.554700
7859	1.467000
7860	1.584700
7861	1.734000
7862	1.817000
7863	1.698800
7864	1.911200
7865	1.627000
7866	1.884000
7867	1.624900
7868	1.683200
7869	1.803100
7870	1.881400
7871	1.744900
7872	1.791100
7873	1.886500
7874	1.882100
7875	1.718100
7876	1.968600
7877	1.747300
7878	1.552500
7879	1.779900
7880	1.420600
7881	1.425100
7882	2.868200
7883	1.844400
7884	1.674300
7885	1.773900
7886	1.772600
7887	1.647800
7888	2.008000
7889	1.593200
7890	1.942800
7891	1.411700
7892	2.047800
7893	1.642200
7894	1.922300
7895	1.793100
7896	1.302500
7897	1.603300
7898	1.741400
7899	1.651200
7900	1.961000
7901	1.677800
7902	1.488400
7903	1.685700
7904	2.053700
7905	1.978800
7906	1.602600
7907	1.572200
7908	1.664800
7909	1.726800
7910	1.699300
7911	1.766800
7912	1.693200
7913	1.685100
7914	1.806800
7915	1.960300
7916	1.826600
7917	1.860300
7918	1.550100
7919	1.581700
7920	1.780000
7921	1.903500
7922	1.814900
7923	1.711800
7924	1.283400
7925	2.004200
7926	1.623100
7927	1.723200
7928	1.662000
7929	1.795000
7930	1.744900
7931	1.849600
7932	1.957700
7933	1.874800
7934	1.874600
7935	1.866400
7936	1.768400
7937	1.942700
7938	1.724600
7939	1.854400
7940	1.583500
7941	1.492900
7942	1.466400
7943	1.625600
7944	1.994900
7945	1.740200
7946	1.295600
7947	1.576200
7948	1.913100
7949	1.496800
7950	1.745700
7951	1.517400
7952	2.114200
7953	1.684900
7954	1.716500
7955	1.613700
7956	1.727600
7957	1.777600
7958	1.882800
7959	1.517200
7960	1.981800
7961	1.996400
7962	1.707500
7963	1.685600
7964	1.552900
7965	1.535300
7966	1.932200
7967	1.662400
7968	1.953000
7969	1.818000
7970	2.068000
7971	1.298000
7972	1.778400
7973	1.879700
7974	1.822100
7975	1.621300
7976	1.865600
7977	1.729000
7978	2.008900
7979	1.553000
7980	2.145500
7981	2.054500
7982	1.693900
7983	1.884600
7984	1.614200
7985	1.608900
7986	2.082000
7987	1.962900
7988	1.599400
7989	1.694000
7990	1.982600
7991	1.837100
7992	1.698700
7993	1.806300
7994	1.705900
7995	1.705000
7996	1.919300
7997	1.685100
7998	1.881200
7999	1.858300
8000	1.616200
8001	1.609400
